network,family,is_toy,variant,projection,relative_L2_error,max_absolute_error,negative_fraction,finite,exact_expected,context_negative_fraction,minimum_context_state,reduced_spectral_abscissa
network_061,Random,False,Constant bias,Node,0.0033546292976541696,0.000494995069274376,0.0,True,False,0.0,0.00011386171261482706,-0.3949443092548687
network_061,Random,False,Constant bias,Node + order,2.7450141598467217e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.3954937666951863
network_061,Random,False,Full DMWA,Node,0.003673452971688219,0.0004831173389877666,0.0,True,False,0.0,9.828984517300495e-05,-0.3956301699820789
network_061,Random,False,Full DMWA,Node + order,0.00047720419663747866,6.687233367122514e-05,0.0,True,False,0.0,0.0,8.748503747026102e-17
network_061,Random,False,Full DMWA,Node + order + degree,2.6462072117096528e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3957578339617147
network_062,Core-periphery,False,Coverage,Node,2.394509163663174e-16,6.938893903907228e-17,0.0,True,True,0.0,6.295866667681026e-05,-0.4420042944914575
network_062,Core-periphery,False,Constant bias,Node,0.004544665872681824,0.00039154467576582586,0.0,True,False,0.0,5.328068413003124e-05,-0.42975856872586665
network_062,Core-periphery,False,Constant bias,Node + order,2.4272315874238917e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4260770066035325
network_062,Core-periphery,False,Full DMWA,Node,0.0050677183986555605,0.0004088578796790712,0.0,True,False,0.0,4.100725449241927e-05,-0.4304421558305564
network_062,Core-periphery,False,Full DMWA,Node + order,0.0009318245303863218,0.0001564977071654844,0.0,True,False,0.0,0.0,0.0
network_062,Core-periphery,False,Full DMWA,Node + order + degree,2.0827657972392967e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.42647258797540105
network_063,Modular,False,Coverage,Node,2.628907191417126e-16,4.85722573273506e-17,0.0,True,True,0.0,0.0003419245266409878,-0.4894139147295147
network_063,Modular,False,Constant bias,Node,0.014688171759918664,0.0011931572925811054,0.0,True,False,0.0,0.00035691729724224416,-0.48882610953601424
network_063,Modular,False,Constant bias,Node + order,2.0799876261734895e-16,2.7755575615628914e-17,0.0,True,True,0.0,0.00015539025838281993,-0.47373785806516444
network_063,Modular,False,Full DMWA,Node,0.014650408231994275,0.001143096119964479,0.0,True,False,0.0,0.0003485485216606961,-0.4890122633510654
network_063,Modular,False,Full DMWA,Node + order,0.0005832889077713044,7.796241223442801e-05,0.0,True,False,0.0,0.00015406380439503142,4.2592783663675705e-16
network_063,Modular,False,Full DMWA,Node + order + degree,1.9913686163341262e-16,3.469446951953614e-17,0.0,True,True,0.0,0.0,-0.47410962766695647
network_064,Random,False,Coverage,Node,2.482724821958231e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00011307104062342546,-0.4345544542874918
network_064,Random,False,Constant bias,Node,0.014924643912571723,0.0016449380597984564,0.0,True,False,0.0,0.0001042059766744235,-0.4121926513903925
network_064,Random,False,Constant bias,Node + order,2.282517019530434e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4008890213185018
network_064,Random,False,Full DMWA,Node,0.01508840139956223,0.0016304582059077227,0.0,True,False,0.0,8.481176248914458e-05,-0.4127358491900059
network_064,Random,False,Full DMWA,Node + order,0.0009266769235337768,0.00012058616696788982,0.0,True,False,0.0,0.0,5.667305177316779e-17
network_064,Random,False,Full DMWA,Node + order + degree,1.999901917107195e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.40128729666818463
network_065,Core-periphery,False,Coverage,Node,2.766169590817083e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00013345533889231283,-0.42635471036413
network_065,Core-periphery,False,Constant bias,Node,0.0024143529719340105,0.0002797215902836797,0.0,True,False,0.0,0.0001231329173449394,-0.4147473753815041
network_065,Core-periphery,False,Constant bias,Node + order,2.179409354975502e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41400537132651816
network_065,Core-periphery,False,Full DMWA,Node,0.0028768747030714615,0.0003465690753296641,0.0,True,False,0.0,0.00010824607533556134,-0.41539641493563273
network_065,Core-periphery,False,Full DMWA,Node + order,0.0004700263392196269,6.938158744483613e-05,0.0,True,False,0.0,0.0,0.0
network_065,Core-periphery,False,Full DMWA,Node + order + degree,1.9777270312995216e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41444539294154814
network_066,Modular,False,Coverage,Node,2.5057261987903584e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00015035556670609486,-0.426841902781939
network_066,Modular,False,Constant bias,Node,0.004433045463125457,0.0004975915805936863,0.0,True,False,0.0,0.00013803971292405457,-0.41994357854989234
network_066,Modular,False,Constant bias,Node + order,2.1006144717913116e-16,5.551115123125783e-17,0.0,True,True,0.0,6.416621760564888e-05,-0.4179773595993499
network_066,Modular,False,Full DMWA,Node,0.004497997978853077,0.0005141687928160478,0.0,True,False,0.0,0.0001222062143853328,-0.4203824537554729
network_066,Modular,False,Full DMWA,Node + order,0.00030961811829795076,4.353832233521676e-05,0.0,True,False,0.0,6.027409020497828e-05,-3.6160917188971164e-16
network_066,Modular,False,Full DMWA,Node + order + degree,2.4104775358032973e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41823621506645714
network_067,Random,False,Coverage,Node,2.481510205928956e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00017661806492657423,-0.4468570785577334
network_067,Random,False,Constant bias,Node,0.022323345971743548,0.0024601733080886756,0.0,True,False,0.0,0.00017043473461867615,-0.4199975075199991
network_067,Random,False,Constant bias,Node + order,2.5433166218574043e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.400337067258714
network_067,Random,False,Full DMWA,Node,0.022644215939176073,0.002572765129317499,0.0,True,False,0.0,0.00014560562644490313,-0.4209006082643516
network_067,Random,False,Full DMWA,Node + order,0.0015116347100803695,0.00020096427729361654,0.0,True,False,0.0,0.0,1.0868138911466973e-16
network_067,Random,False,Full DMWA,Node + order + degree,2.4754393974104384e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4010668876470302
network_068,Core-periphery,False,Coverage,Node,2.38300971454815e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00023466337083533358,-0.4307645805521366
network_068,Core-periphery,False,Constant bias,Node,0.009622272718650798,0.0006628313855598644,0.0,True,False,0.0,0.0002401770606739495,-0.40665962370961223
network_068,Core-periphery,False,Constant bias,Node + order,2.1500525885244065e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3996116910974846
network_068,Core-periphery,False,Full DMWA,Node,0.010098668195442964,0.0006747072038969133,0.0,True,False,0.0,0.00022346235317009452,-0.4073677286786235
network_068,Core-periphery,False,Full DMWA,Node + order,0.0005031206353011586,6.63534253466172e-05,0.0,True,False,0.0,0.0,4.694194409323996e-18
network_068,Core-periphery,False,Full DMWA,Node + order + degree,1.9220978642550504e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3998591619262377
network_069,Modular,False,Coverage,Node,2.336837417280687e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0002058409788809162,-0.3872692823431976
network_069,Modular,False,Constant bias,Node,0.013403572672339235,0.001347168288181995,0.0,True,False,0.0,0.00019939023280329007,-0.3454301743250271
network_069,Modular,False,Constant bias,Node + order,2.2638330974029347e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3396795270621007
network_069,Modular,False,Full DMWA,Node,0.013401171710304575,0.0013333133453349022,0.0,True,False,0.0,0.00017850190485840814,-0.345775996369298
network_069,Modular,False,Full DMWA,Node + order,0.0004118569663752688,7.016115333059736e-05,0.0,True,False,0.0,0.0,1.1138074232090665e-16
network_069,Modular,False,Full DMWA,Node + order + degree,2.46789367973586e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.33982877876521156
network_070,Random,False,Coverage,Node,2.395032228236662e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00023899237848499833,-0.46341698272307774
network_070,Random,False,Constant bias,Node,0.02617050321414966,0.0020584034095991605,0.0,True,False,0.0,0.00021821563154284253,-0.44045183317848907
network_070,Random,False,Constant bias,Node + order,2.1616352330599297e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.415129752102375
network_070,Random,False,Full DMWA,Node,0.026671794839933406,0.002153775861909464,0.0,True,False,0.0,0.00018689797664091375,-0.4415761847912294
network_070,Random,False,Full DMWA,Node + order,0.0016881248790441032,0.0001776328647931924,0.0,True,False,0.0,0.0,7.328088461704345e-17
network_070,Random,False,Full DMWA,Node + order + degree,2.0192412050265106e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.41565170530374473
network_071,Core-periphery,False,Coverage,Node,2.748626109039826e-16,8.326672684688674e-17,0.0,True,True,0.0,8.328314054149544e-05,-0.36990042735352646
network_071,Core-periphery,False,Constant bias,Node,0.01765497505311253,0.0023192326836190685,0.0,True,False,0.0,5.361301014375868e-05,-0.3347466254157273
network_071,Core-periphery,False,Constant bias,Node + order,3.0558483057267855e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.3230935867943162
network_071,Core-periphery,False,Full DMWA,Node,0.017769195504715375,0.0022450153165292502,0.0,True,False,0.0,3.503022389808158e-05,-0.3354474514107917
network_071,Core-periphery,False,Full DMWA,Node + order,0.0011369039774423162,0.00021790549005740179,0.0,True,False,0.0,0.0,0.0
network_071,Core-periphery,False,Full DMWA,Node + order + degree,3.6360208041216814e-16,1.1102230246251565e-16,0.0,True,True,0.0,0.0,-0.3236301905358555
network_072,Modular,False,Coverage,Node,2.384558316875556e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00016718315415217033,-0.45471612224081603
network_072,Modular,False,Constant bias,Node,0.011148712947940856,0.0013155196160916788,0.0,True,False,0.0,0.00014934012966224926,-0.44609033578494134
network_072,Modular,False,Constant bias,Node + order,1.988956605108975e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.43577214478766557
network_072,Modular,False,Full DMWA,Node,0.011201487639955501,0.0012368988116098073,0.0,True,False,0.0,0.00013501241359244783,-0.44659236184411255
network_072,Modular,False,Full DMWA,Node + order,0.0011478148246814024,0.000133201614450712,0.0,True,False,0.0,0.0,0.0
network_072,Modular,False,Full DMWA,Node + order + degree,1.8883153186950879e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4361878481214695
network_073,Random,False,Coverage,Node,2.6063959534753347e-16,6.938893903907228e-17,0.0,True,True,0.0,0.00012449137553391504,-0.3926411740025041
network_073,Random,False,Constant bias,Node,0.01521775359237582,0.001226820139851141,0.0,True,False,0.0,0.00012036009603523569,-0.3754652185001286
network_073,Random,False,Constant bias,Node + order,2.745142202684089e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3643582665267777
network_073,Random,False,Full DMWA,Node,0.015616747278610666,0.001316188023309961,0.0,True,False,0.0,0.00010176305960060546,-0.37634724446477974
network_073,Random,False,Full DMWA,Node + order,0.0014916591694932467,0.00016887174523320253,0.0,True,False,0.0,0.0,3.5308606677424156e-16
network_073,Random,False,Full DMWA,Node + order + degree,2.2099293260331978e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.36476934854275644
network_074,Core-periphery,False,Coverage,Node,2.7419295068656417e-16,8.326672684688674e-17,0.0,True,True,0.0,2.5688965711181322e-05,-0.3808355043950272
network_074,Core-periphery,False,Constant bias,Node,0.005120724628618024,0.0007485691371398456,0.0,True,False,0.0,1.635824185517167e-05,-0.3584417079520187
network_074,Core-periphery,False,Constant bias,Node + order,2.517554679953442e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.35596489003667986
network_074,Core-periphery,False,Full DMWA,Node,0.005711467170147104,0.0006885742500844505,0.0,True,False,0.0,7.461912066917354e-06,-0.3592207389599531
network_074,Core-periphery,False,Full DMWA,Node + order,0.0011849069866774096,0.00024579102330986313,0.0,True,False,0.0,0.0,0.0
network_074,Core-periphery,False,Full DMWA,Node + order + degree,2.675971284785925e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.35642518853218813
network_075,Modular,False,Coverage,Node,2.7017984348381266e-16,5.551115123125783e-17,0.0,True,True,0.0,2.3257337849127822e-05,-0.36284186254366885
network_075,Modular,False,Constant bias,Node,0.007755134976838704,0.000642032491486224,0.0,True,False,0.0,1.1891448006566202e-05,-0.3306271248092698
network_075,Modular,False,Constant bias,Node + order,2.299503211323789e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3271617221563968
network_075,Modular,False,Full DMWA,Node,0.007796534172035594,0.0006266351475740575,0.0,True,False,0.0,8.008012752082014e-06,-0.33082793202571015
network_075,Modular,False,Full DMWA,Node + order,0.0006155136271368256,8.74179100141953e-05,0.0,True,False,0.0,0.0,1.88758496292765e-18
network_075,Modular,False,Full DMWA,Node + order + degree,2.0206510759904421e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.32724473913664276
network_076,Random,False,Coverage,Node,2.272103263651044e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00019565653641235233,-0.41136732325586245
network_076,Random,False,Constant bias,Node,0.017742738484517524,0.0017893502050243537,0.0,True,False,0.0,0.00019673186333771914,-0.3668872941749254
network_076,Random,False,Constant bias,Node + order,3.2510247151083957e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3541055877014502
network_076,Random,False,Full DMWA,Node,0.01824465235772289,0.0018434826526141437,0.0,True,False,0.0,0.00016513558085873788,-0.36777007684188245
network_076,Random,False,Full DMWA,Node + order,0.00070211522284723,8.413795219264913e-05,0.0,True,False,0.0,0.0,4.275611583915954e-17
network_076,Random,False,Full DMWA,Node + order + degree,2.133310536421587e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3545561059523167
network_077,Core-periphery,False,Coverage,Node,2.509101639754969e-16,5.551115123125783e-17,0.0,True,True,0.0,1.8162682627187472e-05,-0.4284101540918931
network_077,Core-periphery,False,Constant bias,Node,0.0028970885925598774,0.00034515378620114667,0.0,True,False,0.0,1.1434721653172903e-05,-0.41935136311866283
network_077,Core-periphery,False,Constant bias,Node + order,2.321296371476964e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.4189763863009016
network_077,Core-periphery,False,Full DMWA,Node,0.0031358026209661995,0.000361596694972606,0.0,True,False,0.0,5.131091525317219e-06,-0.41991763897280643
network_077,Core-periphery,False,Full DMWA,Node + order,0.0006301038050198143,8.752357321472476e-05,0.0,True,False,0.0,0.0,0.0
network_077,Core-periphery,False,Full DMWA,Node + order + degree,1.9652246477342523e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.41920711480517403
network_078,Modular,False,Coverage,Node,2.4200950846275326e-16,5.551115123125783e-17,0.0,True,True,0.0,1.4922001157950347e-05,-0.38780160918919154
network_078,Modular,False,Constant bias,Node,0.007417925881642313,0.0007839285956570061,0.0,True,False,0.0,8.056734551188522e-06,-0.3692031096340092
network_078,Modular,False,Constant bias,Node + order,2.1951608576354986e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3652810228767319
network_078,Modular,False,Full DMWA,Node,0.00764130332277382,0.0008743322524822142,0.0,True,False,0.0,6.079916451646676e-06,-0.36932834677360554
network_078,Modular,False,Full DMWA,Node + order,0.0007064630895112094,0.00010407247617566506,0.0,True,False,0.0,0.0,7.431697267204345e-16
network_078,Modular,False,Full DMWA,Node + order + degree,2.3628974339160396e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.365564879044218
network_079,Random,False,Coverage,Node,2.5824663243941565e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00010929671226177482,-0.39384399664585046
network_079,Random,False,Constant bias,Node,0.04442995998331283,0.004471265632522453,0.0,True,False,0.0,0.0001054382428041123,-0.31980456300569327
network_079,Random,False,Constant bias,Node + order,2.6109008775195996e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.2915129219625688
network_079,Random,False,Full DMWA,Node,0.04534091883325393,0.004478402763095642,0.0,True,False,0.0,6.020072472458533e-05,-0.32101087238808856
network_079,Random,False,Full DMWA,Node + order,0.0013439735944304205,0.00018064982132608154,0.0,True,False,0.0,0.0,2.09800837647608e-16
network_079,Random,False,Full DMWA,Node + order + degree,2.388503035295873e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.2919632590920699
network_080,Core-periphery,False,Coverage,Node,2.7846670647621535e-16,1.1102230246251565e-16,0.0,True,True,0.0,0.00010048454948742047,-0.395116907394945
network_080,Core-periphery,False,Constant bias,Node,0.0042238379984518085,0.0004737313302824592,0.0,True,False,0.0,9.267245868553504e-05,-0.3765387292383444
network_080,Core-periphery,False,Constant bias,Node + order,2.218904866322737e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.37452964156715485
network_080,Core-periphery,False,Full DMWA,Node,0.004923390251789048,0.0005110518348722531,0.0,True,False,0.0,6.962265971243016e-05,-0.37735095585974016
network_080,Core-periphery,False,Full DMWA,Node + order,0.0006638693380678708,0.00013171029290012098,0.0,True,False,0.0,0.0,0.0
network_080,Core-periphery,False,Full DMWA,Node + order + degree,2.1186555155529892e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.37500569390632876
network_081,Modular,False,Coverage,Node,2.3922908608651953e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00023159594919644626,-0.40746642247504794
network_081,Modular,False,Constant bias,Node,0.058445833111891846,0.005932432668705197,0.0,True,False,0.0,0.0002525512918475054,-0.2797828938983204
network_081,Modular,False,Constant bias,Node + order,3.030442843061889e-16,4.85722573273506e-17,0.0,True,True,0.0,0.0,-0.24494520888899696
network_081,Modular,False,Full DMWA,Node,0.059329575169536464,0.00607158122916128,0.0,True,False,0.0,0.00020671585317074217,-0.28067560713426337
network_081,Modular,False,Full DMWA,Node + order,0.002228245777960225,0.00028406130094631166,0.0,True,False,0.0,0.0,0.0
network_081,Modular,False,Full DMWA,Node + order + degree,3.1589167772619086e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.24536948032558525
network_082,Random,False,Coverage,Node,3.1287152884825604e-16,8.326672684688674e-17,0.0,True,True,0.0,3.893023917744893e-05,-0.4148791067782561
network_082,Random,False,Constant bias,Node,0.0026631844431523233,0.000402413309897931,0.0,True,False,0.0,3.18262655491734e-05,-0.40123060905815
network_082,Random,False,Constant bias,Node + order,2.232617722602883e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.40113322051218936
network_082,Random,False,Full DMWA,Node,0.0031717906943914756,0.0004998613596036566,0.0,True,False,0.0,2.039002213330779e-05,-0.40201909501059063
network_082,Random,False,Full DMWA,Node + order,0.0005707092325669474,8.34847765296999e-05,0.0,True,False,0.0,0.0,0.0
network_082,Random,False,Full DMWA,Node + order + degree,1.9876442923357895e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4015178451459057
network_083,Core-periphery,False,Coverage,Node,2.490319622353969e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00012618473163075904,-0.44341433637184613
network_083,Core-periphery,False,Constant bias,Node,0.010638762822875373,0.0010264868501042232,0.0,True,False,0.0,0.00012112805951946294,-0.4297874223088752
network_083,Core-periphery,False,Constant bias,Node + order,2.1746922835086493e-16,4.163336342344337e-17,0.0,True,True,0.0,5.631634336900837e-05,-0.42157091244283634
network_083,Core-periphery,False,Full DMWA,Node,0.010486354003604951,0.0009395750810368836,0.0,True,False,0.0,0.00011268492100871739,-0.4300392953798429
network_083,Core-periphery,False,Full DMWA,Node + order,0.0006414685663995034,0.00010680206828442979,0.0,True,False,0.0,5.4384567643393796e-05,1.0941592922199067e-16
network_083,Core-periphery,False,Full DMWA,Node + order + degree,1.8043435315813118e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.42186538052815564
network_084,Modular,False,Coverage,Node,2.324256881952686e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0002256937804458878,-0.4757332854606437
network_084,Modular,False,Constant bias,Node,0.006065896295260024,0.0003842340388226506,0.0,True,False,0.0,0.00020208084347569135,-0.46889155758748013
network_084,Modular,False,Constant bias,Node + order,2.0313775791151895e-16,4.163336342344337e-17,0.0,True,True,0.0,5.8424073974984885e-05,-0.4645840979186302
network_084,Modular,False,Full DMWA,Node,0.006066143017908154,0.00040476394135430596,0.0,True,False,0.0,0.00019455309392626212,-0.46889603484259523
network_084,Modular,False,Full DMWA,Node + order,0.0002677333359674719,3.147340101885762e-05,0.0,True,False,0.0,5.7441515208520934e-05,4.4060843250150353e-16
network_084,Modular,False,Full DMWA,Node + order + degree,1.942693499627156e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.46466657076552875
network_085,Random,False,Coverage,Node,2.570007484245626e-16,6.938893903907228e-17,0.0,True,True,0.0,0.00019476325959998079,-0.4558913902247738
network_085,Random,False,Constant bias,Node,0.0185276429229773,0.0015951742154653864,0.0,True,False,0.0,0.0002008436481822131,-0.43565789570593955
network_085,Random,False,Constant bias,Node + order,2.088632546996639e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41915062986992135
network_085,Random,False,Full DMWA,Node,0.019359827537663753,0.001602616919707818,0.0,True,False,0.0,0.00017772272588300082,-0.43720586209875467
network_085,Random,False,Full DMWA,Node + order,0.0008965428529236819,0.0001366134062203983,0.0,True,False,0.0,0.0,1.497978872103683e-16
network_085,Random,False,Full DMWA,Node + order + degree,1.9762570663344643e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.41978689661823054
network_086,Core-periphery,False,Coverage,Node,2.5628745140764195e-16,8.326672684688674e-17,0.0,True,True,0.0,6.894355843943568e-05,-0.41968544721148104
network_086,Core-periphery,False,Constant bias,Node,0.00626807707230264,0.0006701256587786295,0.0,True,False,0.0,5.3463853208252414e-05,-0.4042288885559146
network_086,Core-periphery,False,Constant bias,Node + order,2.503010702237692e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.400775238316847
network_086,Core-periphery,False,Full DMWA,Node,0.006482186107817515,0.00067689504105755,0.0,True,False,0.0,3.707581184487851e-05,-0.40461313716078023
network_086,Core-periphery,False,Full DMWA,Node + order,0.00033115304313090845,5.867472680551322e-05,0.0,True,False,0.0,0.0,6.615025686645718e-17
network_086,Core-periphery,False,Full DMWA,Node + order + degree,2.3039684597346893e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.40105723854279063
network_087,Modular,False,Coverage,Node,2.719561986654951e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0002065105866125618,-0.4279483543283469
network_087,Modular,False,Constant bias,Node,0.010529038760381018,0.0013986155155682883,0.0,True,False,0.0,0.00019106785636711774,-0.42168332693726274
network_087,Modular,False,Constant bias,Node + order,2.4568957296368596e-16,8.326672684688674e-17,0.0,True,True,0.0,5.0309697794261015e-05,-0.4130280701208724
network_087,Modular,False,Full DMWA,Node,0.010263219929742646,0.0012311175987793424,0.0,True,False,0.0,0.00018316815335595266,-0.4221831277461452
network_087,Modular,False,Full DMWA,Node + order,0.00114051829192264,0.00015923870556547315,0.0,True,False,0.0,4.870061132411797e-05,2.6663311092777397e-16
network_087,Modular,False,Full DMWA,Node + order + degree,2.203074057252786e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41349328151108045
network_088,Random,False,Coverage,Node,2.51939140542282e-16,5.551115123125783e-17,0.0,True,True,0.0,6.36618927837931e-05,-0.44724462970278134
network_088,Random,False,Constant bias,Node,0.0038150253914500695,0.0003733874982281629,0.0,True,False,0.0,5.598021473839232e-05,-0.4371801810469427
network_088,Random,False,Constant bias,Node + order,2.239650809400065e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4347594303130037
network_088,Random,False,Full DMWA,Node,0.004371816043766709,0.00043811299281358573,0.0,True,False,0.0,4.3710685783329145e-05,-0.4378052149380919
network_088,Random,False,Full DMWA,Node + order,0.0006857529472484424,8.239975046034353e-05,0.0,True,False,0.0,0.0,1.846396299742814e-16
network_088,Random,False,Full DMWA,Node + order + degree,2.590045876383166e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.4350316921813936
network_089,Core-periphery,False,Coverage,Node,2.455729173086318e-16,5.551115123125783e-17,0.0,True,True,0.0,1.3175524301666708e-05,-0.4293950167009004
network_089,Core-periphery,False,Constant bias,Node,0.007275897212404827,0.0005533689065149797,0.0,True,False,0.0,8.306960332498171e-06,-0.41488662480895044
network_089,Core-periphery,False,Constant bias,Node + order,2.5187942234712228e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.40895419649325393
network_089,Core-periphery,False,Full DMWA,Node,0.007703821691649053,0.000628356252953044,0.0,True,False,0.0,3.870970586842536e-06,-0.4154904015397159
network_089,Core-periphery,False,Full DMWA,Node + order,0.00047504272518125734,6.782261006633983e-05,0.0,True,False,0.0,0.0,3.779568617919185e-17
network_089,Core-periphery,False,Full DMWA,Node + order + degree,2.752317592251573e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4091893397915055
network_090,Modular,False,Coverage,Node,2.25126822869356e-16,4.163336342344337e-17,0.0,True,True,0.0,0.000327084042517325,-0.48992620035657153
network_090,Modular,False,Constant bias,Node,0.014278409787986428,0.0010299606723808141,0.0,True,False,0.0,0.0003500442277649899,-0.4870620182454726
network_090,Modular,False,Constant bias,Node + order,2.48648093422286e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00015576659676658325,-0.4716409341254013
network_090,Modular,False,Full DMWA,Node,0.01417151688394532,0.0009902851307420565,0.0,True,False,0.0,0.00033928154913878634,-0.4871618289749387
network_090,Modular,False,Full DMWA,Node + order,0.0010481203623799388,0.00013594698032139835,0.0,True,False,0.0,0.0001541723126394172,8.786615881508602e-17
network_090,Modular,False,Full DMWA,Node + order + degree,2.089388622145937e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.471887884833418
network_091,Random,False,Coverage,Node,2.58431318761095e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00021032116494885657,-0.4210494986113603
network_091,Random,False,Constant bias,Node,0.01791159990507154,0.0016512113767442882,0.0,True,False,0.0,0.00018758846502535037,-0.38937218049397937
network_091,Random,False,Constant bias,Node + order,2.4995115389947237e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.37461559301314684
network_091,Random,False,Full DMWA,Node,0.018186538955570587,0.0016775952418458806,0.0,True,False,0.0,0.0001572134101890122,-0.39010555370644867
network_091,Random,False,Full DMWA,Node + order,0.0023310417809613007,0.00036890852029182117,0.0,True,False,0.0,0.0,3.020274791183221e-17
network_091,Random,False,Full DMWA,Node + order + degree,2.232101674863138e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.37501842534688734
network_092,Core-periphery,False,Coverage,Node,3.2455724395426335e-16,8.326672684688674e-17,0.0,True,True,0.0,8.87138221840283e-05,-0.4272224657301662
network_092,Core-periphery,False,Constant bias,Node,0.0042403631631885595,0.0004960740363552998,0.0,True,False,0.0,8.186680182814275e-05,-0.42251470633677213
network_092,Core-periphery,False,Constant bias,Node + order,2.675057484554833e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.42614174030465124
network_092,Core-periphery,False,Full DMWA,Node,0.0039027901620424968,0.00044295671557152,0.0,True,False,0.0,6.802208623881578e-05,-0.42312467602767645
network_092,Core-periphery,False,Full DMWA,Node + order,0.0006405877798173049,0.00012554576712167295,0.0,True,False,0.0,0.0,0.0
network_092,Core-periphery,False,Full DMWA,Node + order + degree,2.655231624552814e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.42652455009728196
network_093,Modular,False,Coverage,Node,2.607542004908177e-16,5.551115123125783e-17,0.0,True,True,0.0,7.307636651614591e-05,-0.34411774800883277
network_093,Modular,False,Constant bias,Node,0.006322119297763159,0.0006466412911040158,0.0,True,False,0.0,5.312522487941452e-05,-0.30863445053459915
